country,crop,year,area_harvested_ha,production_tonnes,yield_hg_per_ha
India,"Almonds, in shell",2011,23000.0,14000.0,608.7
India,"Almonds, in shell",2012,22000.0,4000.0,181.8
India,"Almonds, in shell",2013,21000.0,9000.0,428.6
India,"Almonds, in shell",2014,21000.0,13000.0,619.0
India,"Almonds, in shell",2015,21000.0,10000.0,476.2
India,"Almonds, in shell",2016,11685.0,7933.0,678.9
India,"Almonds, in shell",2017,12075.0,7061.0,584.8
India,"Almonds, in shell",2018,10584.0,13688.0,1293.3
India,"Almonds, in shell",2019,10432.0,10967.0,1051.3
India,"Almonds, in shell",2020,8954.0,10874.0,1214.4
India,"Almonds, in shell",2021,10156.0,11282.0,1110.9
India,"Almonds, in shell",2022,10282.0,12046.0,1171.6
India,"Almonds, in shell",2023,9944.0,12455.0,1252.5
India,"Almonds, in shell",2024,9680.0,12345.47,1275.3
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2010,787680.0,449600.0,570.8
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2011,1099600.0,901600.0,819.9
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2012,1252000.0,1070000.0,854.6
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2013,1237000.0,1061000.0,857.7
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2014,1360190.0,897620.0,659.9
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2015,1482000.0,1008000.0,680.2
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2016,1465550.0,1217610.0,830.8
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2017,1546000.0,1529000.0,989.0
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2018,1564000.0,1503000.0,961.0
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2019,1587000.0,1448000.0,912.4
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2020,1888000.0,1753000.0,928.5
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2021,1826000.0,1823000.0,998.4
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2022,1487207.0,1406040.0,945.4
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2023,1736508.0,1703183.0,980.8
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2024,2122427.0,2107138.0,992.8
India,Apples,2010,282900.0,1777200.0,6282.1
India,Apples,2011,289100.0,2891000.0,10000.0
India,Apples,2012,321900.0,2203400.0,6845.0
India,Apples,2013,312000.0,1915000.0,6137.8
India,Apples,2014,313040.0,2497680.0,7978.8
India,Apples,2015,319000.0,2134000.0,6689.7
India,Apples,2016,277000.0,2521000.0,9101.1
India,Apples,2017,305000.0,2265000.0,7426.2
India,Apples,2018,301000.0,2327000.0,7730.9
India,Apples,2019,308000.0,2316000.0,7519.5
India,Apples,2020,310000.0,2814000.0,9077.4
India,Apples,2021,313000.0,2276000.0,7271.6
India,Apples,2022,315000.0,2589000.0,8219.0
India,Apples,2023,304000.0,2876000.0,9460.5
India,Apples,2024,304130.0,2625899.0,8634.1
India,Apricots,2010,4826.0,13644.71,2827.5
India,Apricots,2011,4924.0,13929.03,2828.7
India,Apricots,2012,5000.0,14149.27,2829.9
India,Apricots,2013,5000.0,14155.16,2831.0
India,Apricots,2014,5000.0,14115.7,2823.1
India,Apricots,2015,5014.0,14113.22,2814.7
India,Apricots,2016,5419.0,15274.89,2818.9
India,Apricots,2017,5496.0,15531.76,2826.0
India,Apricots,2018,5603.0,15832.74,2825.9
India,Apricots,2019,5709.0,16133.71,2825.8
India,Apricots,2020,5603.0,15832.74,2825.9
India,Apricots,2021,5638.0,15933.06,2825.9
India,Apricots,2022,5650.0,15966.5,2825.9
India,Apricots,2023,5630.0,15910.77,2825.9
India,Apricots,2024,5640.0,15936.78,2825.9
India,Areca nuts,2010,400100.0,478000.0,1194.7
India,Areca nuts,2011,400100.0,478000.0,1194.7
India,Areca nuts,2012,464000.0,681000.0,1467.7
India,Areca nuts,2013,446000.0,609000.0,1365.5
India,Areca nuts,2014,452000.0,622000.0,1376.1
India,Areca nuts,2015,450000.0,747000.0,1660.0
India,Areca nuts,2016,474000.0,714000.0,1506.3
India,Areca nuts,2017,455000.0,723000.0,1589.0
India,Areca nuts,2018,497000.0,833000.0,1676.1
India,Areca nuts,2019,522000.0,901000.0,1726.1
India,Areca nuts,2020,747000.0,1382000.0,1850.1
India,Areca nuts,2021,794000.0,1563000.0,1968.5
India,Areca nuts,2022,849000.0,1666000.0,1962.3
India,Areca nuts,2023,938000.0,1369000.0,1459.5
India,Areca nuts,2024,949403.0,1410966.0,1486.2
India,Bananas,2010,830000.0,29780000.0,35879.5
India,Bananas,2011,796500.0,28455100.0,35725.2
India,Bananas,2012,776000.0,26509000.0,34161.1
India,Bananas,2013,796000.0,27575000.0,34642.0
India,Bananas,2014,802570.0,29724550.0,37036.7
India,Bananas,2015,822000.0,29221000.0,35548.7
India,Bananas,2016,841000.0,29135000.0,34643.3
India,Bananas,2017,860000.0,30477000.0,35438.4
India,Bananas,2018,884000.0,30808000.0,34850.7
India,Bananas,2019,866000.0,30460000.0,35173.2
India,Bananas,2020,897000.0,32597000.0,36340.0
India,Bananas,2021,924000.0,33062000.0,35781.4
India,Bananas,2022,963000.0,34528000.0,35854.6
India,Bananas,2023,994000.0,36614000.0,36835.0
India,Bananas,2024,948469.0,37614362.0,39658.0
India,Barley,2010,623800.0,1354700.0,2171.7
India,Barley,2011,705400.0,1662900.0,2357.4
India,Barley,2012,643000.0,1620000.0,2519.4
India,Barley,2013,695000.0,1750000.0,2518.0
India,Barley,2014,673500.0,1830000.0,2717.1
India,Barley,2015,707000.0,1613000.0,2281.5
India,Barley,2016,590000.0,1440000.0,2440.7
India,Barley,2017,656250.0,1747450.0,2662.8
India,Barley,2018,660800.0,1780810.0,2694.9
India,Barley,2019,575600.0,1633070.0,2837.2
India,Barley,2020,589570.0,1721830.0,2920.5
India,Barley,2021,592470.0,1656340.0,2795.7
India,Barley,2022,453320.0,1371360.0,3025.1
India,Barley,2023,628325.0,1912919.44,3044.5
India,Barley,2024,551317.0,1699235.48,3082.1
India,"Beans, dry",2010,10240275.0,6209347.27,606.4
India,"Beans, dry",2011,9755328.0,5360099.17,549.5
India,"Beans, dry",2012,8716135.0,5163550.92,592.4
India,"Beans, dry",2013,9021480.0,5283381.99,585.6
India,"Beans, dry",2014,8799189.0,5641486.0,641.1
India,"Beans, dry",2015,10210401.0,6023531.63,589.9
India,"Beans, dry",2016,12045276.0,7468601.53,620.0
India,"Beans, dry",2017,12432165.0,7961142.08,640.4
India,"Beans, dry",2018,13225137.0,7885365.98,596.2
India,"Beans, dry",2019,11812814.0,6847843.72,579.7
India,"Beans, dry",2020,11559011.0,7225166.79,625.1
India,"Beans, dry",2021,12469911.0,7454701.48,597.8
India,"Beans, dry",2022,11725112.0,8564105.78,730.4
India,"Beans, dry",2023,11354281.0,8168142.7,719.4
India,"Beans, dry",2024,11713147.0,7990946.0,682.2
India,"Beef and Buffalo Meat, primary",2010,,3125000.0,
India,"Beef and Buffalo Meat, primary",2011,,3308000.0,
India,"Beef and Buffalo Meat, primary",2012,,3491000.0,
India,"Beef and Buffalo Meat, primary",2013,,3800000.0,
India,"Beef and Buffalo Meat, primary",2014,,4000000.0,
India,"Beef and Buffalo Meat, primary",2015,,4080000.0,
India,"Beef and Buffalo Meat, primary",2016,,4170000.0,
India,"Beef and Buffalo Meat, primary",2017,,4230000.0,
India,"Beef and Buffalo Meat, primary",2018,,4240000.0,
India,"Beef and Buffalo Meat, primary",2019,,4270000.0,
India,"Beef and Buffalo Meat, primary",2020,,3760000.0,
India,"Beef and Buffalo Meat, primary",2021,,4195000.0,
India,"Beef and Buffalo Meat, primary",2022,,4350000.0,
India,"Beef and Buffalo Meat, primary",2023,,4470000.0,
India,"Beef and Buffalo Meat, primary",2024,,4565000.0,
India,"Beer of barley, malted",2010,,528976.0,
India,"Beer of barley, malted",2011,,594500.0,
India,"Beer of barley, malted",2012,,538600.0,
India,"Beer of barley, malted",2013,,520600.0,
India,"Beer of barley, malted",2014,,2000000.0,
India,"Beer of barley, malted",2015,,2120000.0,
India,"Beer of barley, malted",2016,,2210000.0,
India,"Beer of barley, malted",2017,,2250000.0,
India,"Beer of barley, malted",2018,,2360000.0,
India,"Beer of barley, malted",2019,,2400000.0,
India,"Beer of barley, malted",2020,,1423000.0,
India,"Beer of barley, malted",2021,,2204400.0,
India,"Beer of barley, malted",2022,,2551700.0,
India,"Beer of barley, malted",2023,,2933500.0,
India,Beeswax,2010,,23000.0,
India,Beeswax,2011,,23000.0,
India,Beeswax,2012,,23100.0,
India,Beeswax,2013,,23200.0,
India,Beeswax,2014,,23598.72,
India,Beeswax,2015,,23956.37,
India,Beeswax,2016,,23585.03,
India,Beeswax,2017,,23973.53,
India,Beeswax,2018,,23936.59,
India,Beeswax,2019,,23979.57,
India,Beeswax,2020,,24006.03,
India,Beeswax,2021,,24251.28,
India,Beeswax,2022,,24338.37,
India,Beeswax,2023,,24429.79,
India,Beeswax,2024,,24521.21,
India,"Buffalo fat, unrendered",2010,,191761.36,
India,"Buffalo fat, unrendered",2011,,202990.91,
India,"Buffalo fat, unrendered",2012,,214220.45,
India,"Buffalo fat, unrendered",2013,,233181.82,
India,"Buffalo fat, unrendered",2014,,245454.55,
India,"Buffalo fat, unrendered",2015,,250363.64,
India,"Buffalo fat, unrendered",2016,,255886.36,
India,"Buffalo fat, unrendered",2017,,259568.18,
India,"Buffalo fat, unrendered",2018,,260181.82,
India,"Buffalo fat, unrendered",2019,,262022.73,
India,"Buffalo fat, unrendered",2020,,230727.27,
India,"Buffalo fat, unrendered",2021,,257420.45,
India,"Buffalo fat, unrendered",2022,,266931.82,
India,"Buffalo fat, unrendered",2023,,274295.45,
India,"Buffalo fat, unrendered",2024,,280125.0,
India,Butter and Ghee,2010,,3398074.65,
India,Butter and Ghee,2011,,3458192.98,
India,Butter and Ghee,2012,,3611345.37,
India,Butter and Ghee,2013,,3790214.89,
India,Butter and Ghee,2014,,3902754.74,
India,Butter and Ghee,2015,,4039084.15,
India,Butter and Ghee,2016,,4164170.32,
India,Butter and Ghee,2017,,4335970.99,
India,Butter and Ghee,2018,,4506011.07,
India,Butter and Ghee,2019,,4795228.88,
India,Butter and Ghee,2020,,4866131.09,
India,Butter and Ghee,2021,,5358805.62,
India,Butter and Ghee,2022,,5358022.39,
India,Butter and Ghee,2023,,5476098.22,
India,Butter of buffalo milk,2010,,715000.0,
India,Butter of buffalo milk,2011,,727000.0,
India,Butter of buffalo milk,2012,,759000.0,
India,Butter of buffalo milk,2013,,797000.0,
India,Butter of buffalo milk,2014,,814000.0,
India,Butter of buffalo milk,2015,,846000.0,
India,Butter of buffalo milk,2016,,871000.0,
India,Butter of buffalo milk,2017,,906000.0,
India,Butter of buffalo milk,2018,,933000.0,
India,Butter of buffalo milk,2019,,1000000.0,
India,Butter of buffalo milk,2020,,1008107.21,
India,Butter of buffalo milk,2021,,1116709.9,
India,Butter of buffalo milk,2022,,1085134.18,
India,Butter of buffalo milk,2023,,1099414.38,
India,Cabbages,2010,300500.0,7281400.0,24230.9
India,Cabbages,2011,369000.0,7949000.0,21542.0
India,Cabbages,2012,390000.0,8412000.0,21569.2
India,Cabbages,2013,372000.0,8534000.0,22940.9
India,Cabbages,2014,400140.0,9039220.0,22590.1
India,Cabbages,2015,386000.0,8585000.0,22240.9
India,Cabbages,2016,394000.0,8806000.0,22350.3
India,Cabbages,2017,395000.0,8807000.0,22296.2
India,Cabbages,2018,399000.0,9037000.0,22649.1
India,Cabbages,2019,400000.0,9127000.0,22817.5
India,Cabbages,2020,401000.0,9272000.0,23122.2
India,Cabbages,2021,412000.0,9560000.0,23203.9
India,Cabbages,2022,423000.0,9825000.0,23227.0
India,Cabbages,2023,433000.0,10049000.0,23207.9
India,Cabbages,2024,442332.0,10431705.0,23583.4
India,Cantaloupes and other melons,2010,42469.0,931687.99,21938.1
India,Cantaloupes and other melons,2011,39500.0,739900.0,18731.6
India,Cantaloupes and other melons,2012,38000.0,791000.0,20815.8
India,Cantaloupes and other melons,2013,42000.0,868000.0,20666.7
India,Cantaloupes and other melons,2014,37000.0,761000.0,20567.6
India,Cantaloupes and other melons,2015,42000.0,863000.0,20547.6
India,Cantaloupes and other melons,2016,45000.0,935000.0,20777.8
India,Cantaloupes and other melons,2017,50000.0,1097000.0,21940.0
India,Cantaloupes and other melons,2018,54000.0,1231000.0,22796.3
India,Cantaloupes and other melons,2019,57000.0,1266000.0,22210.5
India,Cantaloupes and other melons,2020,61000.0,1368000.0,22426.2
India,Cantaloupes and other melons,2021,75000.0,1478000.0,19706.7
India,Cantaloupes and other melons,2022,68000.0,1498000.0,22029.4
India,Cantaloupes and other melons,2023,68000.0,1498000.0,22029.4
India,Cantaloupes and other melons,2024,66614.0,1540738.0,23129.3
India,Carrots and turnips,2010,48781.0,816921.03,16746.8
India,Carrots and turnips,2011,56000.0,953000.0,17017.9
India,Carrots and turnips,2012,62000.0,1153000.0,18596.8
India,Carrots and turnips,2013,64000.0,1145000.0,17890.6
India,Carrots and turnips,2014,62000.0,1074000.0,17322.6
India,Carrots and turnips,2015,64000.0,968000.0,15125.0
India,Carrots and turnips,2016,82303.0,1338472.61,16262.7
India,Carrots and turnips,2017,86239.0,1349712.8,15650.8
India,Carrots and turnips,2018,96508.0,1648245.2,17078.9
India,Carrots and turnips,2019,109462.0,1893452.82,17297.8
India,Carrots and turnips,2020,104982.0,1828189.05,17414.3
India,Carrots and turnips,2021,108393.0,1884564.49,17386.4
India,Carrots and turnips,2022,133552.0,2283952.0,17101.6
India,Carrots and turnips,2023,122664.0,2399008.0,19557.6
India,Carrots and turnips,2024,125010.0,2776332.0,22208.9
India,"Cashew nuts, in shell",2010,923000.0,613000.0,664.1
India,"Cashew nuts, in shell",2011,953200.0,674600.0,707.7
India,"Cashew nuts, in shell",2012,979000.0,725000.0,740.6
India,"Cashew nuts, in shell",2013,992000.0,753000.0,759.1
India,"Cashew nuts, in shell",2014,1011000.0,753000.0,744.8
India,"Cashew nuts, in shell",2015,1030000.0,745000.0,723.3
India,"Cashew nuts, in shell",2016,1036000.0,671000.0,647.7
India,"Cashew nuts, in shell",2017,978000.0,745000.0,761.8
India,"Cashew nuts, in shell",2018,1062000.0,817000.0,769.3
India,"Cashew nuts, in shell",2019,1105000.0,743000.0,672.4
India,"Cashew nuts, in shell",2020,1125000.0,703000.0,624.9
India,"Cashew nuts, in shell",2021,1159000.0,738000.0,636.8
India,"Cashew nuts, in shell",2022,1184000.0,752000.0,635.1
India,"Cashew nuts, in shell",2023,1195000.0,782000.0,654.4
India,"Cashew nuts, in shell",2024,1199084.0,794910.0,662.9
India,"Cassava, fresh",2010,231900.0,8059800.0,34755.5
India,"Cassava, fresh",2011,221400.0,8076000.0,36477.0
India,"Cassava, fresh",2012,226700.0,8746500.0,38581.8
India,"Cassava, fresh",2013,207000.0,7236600.0,34959.4
India,"Cassava, fresh",2014,228280.0,8139430.0,35655.5
India,"Cassava, fresh",2015,208000.0,4373000.0,21024.0
India,"Cassava, fresh",2016,204000.0,4344000.0,21294.1
India,"Cassava, fresh",2017,199000.0,4171000.0,20959.8
India,"Cassava, fresh",2018,173000.0,4950000.0,28612.7
India,"Cassava, fresh",2019,163000.0,4976000.0,30527.6
India,"Cassava, fresh",2020,173000.0,6060000.0,35028.9
India,"Cassava, fresh",2021,183000.0,6941000.0,37929.0
India,"Cassava, fresh",2022,172000.0,6213000.0,36122.1
India,"Cassava, fresh",2023,166000.0,5938000.0,35771.1
India,"Cassava, fresh",2024,176627.0,6283343.0,35574.1
India,Castor oil seeds,2010,880339.0,1350324.0,1533.9
India,Castor oil seeds,2011,1470883.0,2294930.0,1560.2
India,Castor oil seeds,2012,1233587.0,1963473.0,1591.7
India,Castor oil seeds,2013,1063197.0,1726559.0,1623.9
India,Castor oil seeds,2014,1089320.0,1869990.0,1716.7
India,Castor oil seeds,2015,1060729.0,1751818.0,1651.5
India,Castor oil seeds,2016,807917.0,1376421.0,1703.7
India,Castor oil seeds,2017,824127.0,1567563.59,1902.1
India,Castor oil seeds,2018,751317.0,1196679.24,1592.8
India,Castor oil seeds,2019,1046292.0,1842021.74,1760.5
India,Castor oil seeds,2020,887495.0,1646956.41,1855.7
India,Castor oil seeds,2021,830978.0,1618760.0,1948.0
India,Castor oil seeds,2022,1019279.0,1979717.74,1942.3
India,Castor oil seeds,2023,1041071.0,1958765.38,1881.5
India,Castor oil seeds,2024,827889.0,1587531.42,1917.6
India,Cauliflowers and broccoli,2010,347900.0,6569000.0,18881.9
India,Cauliflowers and broccoli,2011,369000.0,6745000.0,18279.1
India,Cauliflowers and broccoli,2012,391000.0,7349000.0,18795.4
India,Cauliflowers and broccoli,2013,402000.0,7887000.0,19619.4
India,Cauliflowers and broccoli,2014,433870.0,8573280.0,19760.0
India,Cauliflowers and broccoli,2015,411000.0,7926000.0,19284.7
India,Cauliflowers and broccoli,2016,426000.0,8090000.0,18990.6
India,Cauliflowers and broccoli,2017,454000.0,8557000.0,18848.0
India,Cauliflowers and broccoli,2018,453000.0,8668000.0,19134.7
India,Cauliflowers and broccoli,2019,465000.0,9083000.0,19533.3
India,Cauliflowers and broccoli,2020,467000.0,8941000.0,19145.6
India,Cauliflowers and broccoli,2021,473000.0,9225000.0,19503.2
India,Cauliflowers and broccoli,2022,481000.0,9566000.0,19887.7
India,Cauliflowers and broccoli,2023,491000.0,9548000.0,19446.0
India,Cauliflowers and broccoli,2024,507297.0,9794357.0,19306.9
India,Cheese (All Kinds),2010,,2620.67,
India,Cheese (All Kinds),2011,,2759.01,
India,Cheese (All Kinds),2012,,2853.99,
India,Cheese (All Kinds),2013,,2967.15,
India,Cheese (All Kinds),2014,,3178.14,
India,Cheese (All Kinds),2015,,3532.75,
India,Cheese (All Kinds),2016,,3749.58,
India,Cheese (All Kinds),2017,,4009.78,
India,Cheese (All Kinds),2018,,4309.81,
India,Cheese (All Kinds),2019,,4632.19,
India,Cheese (All Kinds),2020,,5400.0,
India,Cheese (All Kinds),2021,,5262.33,
India,Cheese (All Kinds),2022,,16875.0,
India,Cheese (All Kinds),2023,,21375.0,
India,Cheese from whole cow milk,2010,,2620.67,
India,Cheese from whole cow milk,2011,,2759.01,
India,Cheese from whole cow milk,2012,,2853.99,
India,Cheese from whole cow milk,2013,,2967.15,
India,Cheese from whole cow milk,2014,,3178.14,
India,Cheese from whole cow milk,2015,,3532.75,
India,Cheese from whole cow milk,2016,,3749.58,
India,Cheese from whole cow milk,2017,,4009.78,
India,Cheese from whole cow milk,2018,,4309.81,
India,Cheese from whole cow milk,2019,,4632.19,
India,Cheese from whole cow milk,2020,,5400.0,
India,Cheese from whole cow milk,2021,,5262.33,
India,Cheese from whole cow milk,2022,,16875.0,
India,Cheese from whole cow milk,2023,,21375.0,
India,Cherries,2010,3226.0,9553.86,2961.7
India,Cherries,2011,3266.0,9733.01,2980.5
India,Cherries,2012,3300.0,9897.75,2999.3
India,Cherries,2013,3300.0,9959.88,3018.1
India,Cherries,2014,3500.0,10585.56,3024.4
India,Cherries,2015,3599.0,10945.25,3041.1
India,Cherries,2016,3466.0,10496.9,3028.2
India,Cherries,2017,3377.0,10289.08,3047.3
India,Cherries,2018,3481.0,10158.78,2918.6
India,Cherries,2019,3425.0,10096.92,2947.9
India,Cherries,2020,3378.0,10108.01,2992.5
India,Cherries,2021,3428.0,10121.24,2952.6
India,Cherries,2022,3410.0,10108.72,2964.2
India,Cherries,2023,3405.0,10112.66,2969.7
India,Cherries,2024,3414.0,10114.21,2962.2
India,"Chick peas, dry",2010,8170000.0,7480000.0,915.5
India,"Chick peas, dry",2011,9190000.0,8220000.0,894.5
India,"Chick peas, dry",2012,8320000.0,7700000.0,925.5
India,"Chick peas, dry",2013,8522000.0,8832500.0,1036.4
India,"Chick peas, dry",2014,9927000.0,9530000.0,960.0
India,"Chick peas, dry",2015,8251000.0,7332000.0,888.6
India,"Chick peas, dry",2016,8399000.0,7058000.0,840.3
India,"Chick peas, dry",2017,9626160.0,9377560.0,974.2
India,"Chick peas, dry",2018,10560430.0,11379190.0,1077.5
India,"Chick peas, dry",2019,9547030.0,9937990.0,1041.0
India,"Chick peas, dry",2020,9698750.0,11078500.0,1142.3
India,"Chick peas, dry",2021,9995920.0,11911180.0,1191.6
India,"Chick peas, dry",2022,10740100.0,13543630.0,1261.0
India,"Chick peas, dry",2023,10470862.0,12267289.55,1171.6
India,"Chick peas, dry",2024,9587498.0,11038755.76,1151.4
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2010,792100.0,1223400.0,1544.5
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2011,804792.0,1276301.0,1585.9
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2012,793590.0,1304000.0,1643.2
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2013,775000.0,1492000.0,1925.2
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2014,775000.0,1492000.0,1925.2
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2015,761000.0,1605000.0,2109.1
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2016,811140.0,1520390.0,1874.4
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2017,840000.0,2096000.0,2495.2
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2018,752000.0,2149000.0,2857.7
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2019,780000.0,1743000.0,2234.6
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,626000.0,1835000.0,2931.3
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,702000.0,2049000.0,2918.8
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,678000.0,1874000.0,2764.0
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,852000.0,2782000.0,3265.3
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2024,965612.0,2909844.0,3013.5
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2010,48258.0,496114.79,10280.6
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2011,67157.0,695026.36,10349.3
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2012,98174.0,1022798.92,10418.2
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2013,134363.0,1409105.49,10487.3
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2014,170000.0,1854000.0,10905.9
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,213000.0,2181000.0,10239.4
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,338009.0,3243883.13,9597.0
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,340291.0,3940119.5,11578.7
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2018,332922.0,3917850.77,11768.1
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,410261.0,4279648.92,10431.5
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,421239.0,4652962.58,11045.9
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,448055.0,4926144.35,10994.5
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,464762.0,5304769.0,11413.9
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,453889.0,5158084.0,11364.2
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2024,479679.0,5317989.29,11086.6
India,"Citrus Fruit, Total",2010,1000894.0,9638000.0,9629.4
India,"Citrus Fruit, Total",2011,755300.0,7464000.0,9882.2
India,"Citrus Fruit, Total",2012,815731.0,7921600.0,9711.0
India,"Citrus Fruit, Total",2013,969403.0,10089800.0,10408.3
India,"Citrus Fruit, Total",2014,1019048.0,11146020.0,10937.7
India,"Citrus Fruit, Total",2015,913300.0,11920000.0,13051.6
India,"Citrus Fruit, Total",2016,1000911.0,11580939.07,11570.4
India,"Citrus Fruit, Total",2017,985462.0,11418901.0,11587.4
India,"Citrus Fruit, Total",2018,1001923.0,12545044.31,12521.0
India,"Citrus Fruit, Total",2019,1072756.0,14013166.85,13062.8
India,"Citrus Fruit, Total",2020,1060885.0,14271281.1,13452.2
India,"Citrus Fruit, Total",2021,1097039.0,14244294.0,12984.3
India,"Citrus Fruit, Total",2022,1098000.0,14756000.0,13439.0
India,"Citrus Fruit, Total",2023,1100000.0,14605000.0,13277.3
India,"Citrus Fruit, Total",2024,1125847.0,14552508.0,12925.8
India,Cocoa beans,2010,46300.0,12900.0,278.6
India,Cocoa beans,2011,56500.0,14400.0,254.9
India,Cocoa beans,2012,63000.0,13000.0,206.3
India,Cocoa beans,2013,66000.0,13000.0,197.0
India,Cocoa beans,2014,71000.0,15000.0,211.3
India,Cocoa beans,2015,78000.0,16000.0,205.1
India,Cocoa beans,2016,81000.0,17000.0,209.9
India,Cocoa beans,2017,83000.0,19000.0,228.9
India,Cocoa beans,2018,89000.0,20000.0,224.7
India,Cocoa beans,2019,94000.0,24000.0,255.3
India,Cocoa beans,2020,98000.0,26000.0,265.3
India,Cocoa beans,2021,103000.0,27000.0,262.1
India,Cocoa beans,2022,106000.0,28000.0,264.2
India,Cocoa beans,2023,109000.0,30000.0,275.2
India,Cocoa beans,2024,111036.0,30388.0,273.7
India,Coconut oil,2010,,400000.0,
India,Coconut oil,2011,,400000.0,
India,Coconut oil,2012,,390000.0,
India,Coconut oil,2013,,530000.0,
India,Coconut oil,2014,,480000.0,
India,Coconut oil,2015,,432000.0,
India,Coconut oil,2016,,520000.0,
India,Coconut oil,2017,,601000.0,
India,Coconut oil,2018,,590000.0,
India,Coconut oil,2019,,595000.0,
India,Coconut oil,2020,,595000.0,
India,Coconut oil,2021,,556000.0,
India,Coconut oil,2022,,534000.0,
India,Coconut oil,2023,,549000.0,
India,"Coconuts, in shell",2010,1895900.0,10840000.0,5717.6
India,"Coconuts, in shell",2011,2070820.0,10280000.0,4964.2
India,"Coconuts, in shell",2012,2137000.0,10560000.0,4941.5
India,"Coconuts, in shell",2013,2140000.0,11930000.0,5574.8
India,"Coconuts, in shell",2014,1975800.0,11078873.0,5607.3
India,"Coconuts, in shell",2015,2088500.0,11209641.0,5367.3
India,"Coconuts, in shell",2016,2082000.0,11344306.0,5448.8
India,"Coconuts, in shell",2017,2081000.0,11166772.0,5366.1
India,"Coconuts, in shell",2018,2097000.0,16413000.0,7826.9
India,"Coconuts, in shell",2019,2151000.0,14682000.0,6825.7
India,"Coconuts, in shell",2020,2173000.0,14006000.0,6445.5
India,"Coconuts, in shell",2021,2199000.0,14301000.0,6503.4
India,"Coconuts, in shell",2022,2154000.0,13317000.0,6182.5
India,"Coconuts, in shell",2023,2277000.0,14163000.0,6220.0
India,"Coconuts, in shell",2024,2165203.0,14707567.0,6792.7
India,"Coffee, green",2010,355502.0,289600.0,814.6
India,"Coffee, green",2011,360485.0,302000.0,837.8
India,"Coffee, green",2012,368687.0,314000.0,851.7
India,"Coffee, green",2013,376305.0,318200.0,845.6
India,"Coffee, green",2014,381304.0,304500.0,798.6
India,"Coffee, green",2015,423270.0,327000.0,772.6
India,"Coffee, green",2016,434436.0,348000.0,801.0
India,"Coffee, green",2017,449357.0,312000.0,694.3
India,"Coffee, green",2018,413020.0,316000.0,765.1
